,user_id,username,user_city,user_state,reviewed_hotel
6526,U006527,allen b,Madison,Wisconsin,['H000354']
6527,U006528,DanieleC82,Ancona,Italy,['H000354']
6528,U006529,cathyarcher,Staines,UnitedKingdom,['H000354']
6529,U006530,md0u10fd,Melbourne,Australia,['H000354']
6530,U006531,Darlo02,Leeds,UnitedKingdom,['H000354']
6531,U006532,Phyllis54,Oceanside,NewYork,['H000354']
6532,U006533,Michael W,London,UnitedKingdom,"['H000354', 'H001272']"
6533,U006534,Laine29,Oxfordshire,UnitedKingdom,['H000354']
6534,U006535,kat4man4du,Portland,Oregon,['H000354']
6535,U006536,bopqueen,Escondido,California,['H000354']
6536,U006537,Tim G,Clemson,SouthCarolina,"['H000354', 'H000673']"
6537,U006538,WelshWayne,Cardiff,UnitedKingdom,['H000354']
6538,U006539,Janice M,St Louis,UnitedStates,['H000354']
6539,U006540,tab555,Tucson,Arizona,['H000354']
6540,U006541,Sarah F,Thousand Oaks,California,['H000354']
6541,U006542,Chuck G,Minneapolis,Minnesota,['H000354']
6542,U006543,Anthony P,Fullerton,UnitedStates,['H000354']
6543,U006544,Neil J,Vernon Rockville,Connecticut,['H000354']
6544,U006545,vanny420,La Jolla,California,['H000354']
6545,U006546,Doc055,Huddersfield,UnitedKingdom,['H000354']
6546,U006547,tedreg,Vienna,Austria,['H000354']
6547,U006548,AdamCoffeeKicker,Calgary,Canada,['H000354']
6548,U006549,littlefeller,Grand Rapids,Michigan,['H000354']
6549,U006550,Barbara W,tupelo,UnitedStates,['H000354']
6550,U006551,Lornab73,Birmingham,UnitedKingdom,['H000354']
6551,U006552,Lucklady15,North Tustin,California,['H000354']
6552,U006553,Azucena G,Castelln,Spain,['H000354']
6553,U006554,raafat b,Alexandria Governorate,Egypt,['H000354']
6554,U006555,K848GVjamesd,Medford,Massachusetts,['H000354']
6555,U006556,Shirley M,Daytona Beach,Florida,['H000354']
6556,U006557,consuelod397,Mexico City,Mexico,['H000354']
6557,U006558,Passenger121,Berlin,Germany,['H000354']
6558,U006559,160retired,Temecula,California,['H000354']
6559,U006560,Allison E,Santa Monica,California,['H000354']
6560,U006561,MAXII,Victoria,Canada,['H000354']
6561,U006562,George J,Cleveland,Ohio,['H000354']
6562,U006563,oliverudge,Devon,UnitedKingdom,['H000354']
6563,U006564,broadhurstannema,Worcester,UnitedKingdom,['H000354']
6564,U006565,PhilnKathy,Blaine,Minnesota,['H000255']
6565,U006566,Reenie S,Greenwood,IN,['H000935']
6566,U006567,listen69,Chicago,IL,['H000935']
6567,U006568,jeffperez2003,Fort Worth,TX,['H000042']
6568,U006569,Marybeth F,Budd Lake,NewJersey,['H000025']
6569,U006570,665renaew,Hannibal,NY,['H000818']
6570,U006571,363trinal,Wyomissing,PA,['H000818']
6571,U006572,sandy53004,Leechburg,PA,['H000818']
6572,U006573,sdzebs,Pennsburg,PA,['H000818']
6573,U006574,robertrA371BD,Washington,NC,['H000818']
6574,U006575,rudley2015,Van Wert,OH,['H001305']
6575,U006576,Carol C,Portsmouth,UnitedKingdom,"['H001221', 'H000758']"
6576,U006577,Jeffleusch,Rowlett,Texas,['H001221']
6577,U006578,linzibird,London,England,['H001221']
6578,U006579,McMurry67,Dallas,Texas,['H001221']
6579,U006580,GMM4499,Pooler,Georgia,['H001221']
6580,U006581,gemswinc,Long Island,NewYork,['H001221']
6581,U006582,David_Ba928,Lafayette Hill,Pennsylvania,['H001221']
6582,U006583,pat b,Leeds,UnitedKingdom,['H001221']
6583,U006584,beyondmetoo,Adelaide,Australia,['H001221']
6584,U006585,HFK865,Knoxville,Tennessee,['H001221']
6585,U006586,Sirlon87,London,UnitedKingdom,['H001221']
6586,U006587,TravelingWoman100,Minneapolis,Minnesota,['H001221']
6587,U006588,Hillers54,Solihull,UnitedKingdom,['H001221']
6588,U006589,Deb R,Minot,NorthDakota,['H001221']
6589,U006590,SBolin,Livonia,Michigan,['H001221']
6590,U006591,kcochrane9,Irvine,UnitedKingdom,['H001221']
6591,U006592,Cavalier7_61,Southampton,UnitedKingdom,['H001221']
6592,U006593,Jusituation,New York City,NewYork,['H001221']
6593,U006594,andybev123,Swansea,UnitedKingdom,['H001221']
6594,U006595,hark0v8,Baltimore,Maryland,['H001221']
6595,U006596,L279,San Antonio,Texas,['H001221']
6596,U006597,Bob L,Rochester,Michigan,['H001221']
6597,U006598,abyssau,Sydney,Australia,['H001221']
6598,U006599,Janette V,Camp Hill,Pennsylvania,['H001221']
6599,U006600,Mariana L,Panama City,Panama,['H001221']
6600,U006601,ldepmom,Cleveland,Ohio,['H001221']
6601,U006602,ndorward,Edmonton,Canada,['H001221']
6602,U006603,Phil B,Atlanta,Georgia,['H001221']
6603,U006604,MoikMoik,New York City,NewYork,['H001221']
6604,U006605,Noor B,Al Khobar,SaudiArabia,['H001221']
6605,U006606,William M,Allen,Texas,"['H001221', 'H000095', 'H000493']"
6606,U006607,ECWorld,Hong Kong,China,['H001221']
6607,U006608,Chloe H,Penticton,Canada,['H001221']
6608,U006609,Evan F,Tampa,Florida,['H001221']
6609,U006610,jane m,East Ayrshire,UnitedKingdom,['H001221']
6610,U006611,JoeP71688,Boston,Massachusetts,['H001221']
6611,U006612,Wyantabouttown,Citrus Heights,California,['H001221']
6612,U006613,KonBon,Chatham,Illinois,['H001221']
6613,U006614,expatsing,Montreal,Canada,['H001221']
6614,U006615,Rich30306,Atlanta,Georgia,['H001221']
6615,U006616,BaggieMark1964,Birmingham,UnitedKingdom,['H001221']
6616,U006617,Margaret T,Port Jervis,NewYork,['H001221']
6617,U006618,190725Tammy,Ipswich,UnitedKingdom,['H001221']
6618,U006619,jdublu,Chicago,IL,['H000567']
6619,U006620,Phil C,Chattanooga,TN,['H000391']
6620,U006621,Charlene H,Saint Louis,MO,['H000391']
6621,U006622,svcager,Simi Valley,California,['H000586']
6622,U006623,mcneisgs,Lynchburg,Virginia,['H000586']
6623,U006624,Mary P,Boise,UnitedStates,['H000586']
6624,U006625,170rigobertoh,Anaheim,California,['H000586']
6625,U006626,Lori698,Santa Maria,California,['H000586']
6626,U006627,suefguest,Santa Fe,NewMexico,['H000586']
6627,U006628,dmireault54,Haverhill,Massachusetts,['H000586']
6628,U006629,paulwake23,Salt Lake City,Utah,['H000586']
6629,U006630,Rabii B,Phoenix,Arizona,['H000586']
6630,U006631,danrE1258VG,Covington,Washington,['H000586']
6631,U006632,TravelerAnonymous11,Los Angeles,California,['H000586']
6632,U006633,883anelr,Phoenix,Arizona,['H000586']
6633,U006634,Kara M C,Chicago,UnitedStates,['H000586']
6634,U006635,Rob H,Allen,Texas,['H000586']
6635,U006636,250bernadettem,San Francisco,California,['H000586']
6636,U006637,HL314,Melbourne,Australia,['H000586']
6637,U006638,245clarencek,Port Hueneme,UnitedStates,['H000586']
6638,U006639,YankeeOne,Denver,Colorado,['H000586']
6639,U006640,V4274AVjacquelines,Downey,UnitedStates,['H000586']
6640,U006641,shawnlaret,Hollidaysburg,Pennsylvania,['H000586']
6641,U006642,53wohoo,Fountain Valley,California,['H000586']
6642,U006643,U4720JRjimw,Los Angeles,California,['H000586']
6643,U006644,Erin D,Tehachapi,UnitedStates,['H000586']
6644,U006645,Storyteller29979,Cincinnati,Ohio,['H000586']
6645,U006646,kristis11205,Bellevue,Washington,['H000586']
6646,U006647,William W,SANTA ANA,UnitedStates,['H000586']
6647,U006648,khprettywoman,San Diego,California,['H000586']
6648,U006649,Resort47331652470,Henderson,Nevada,['H000586']
6649,U006650,Joe F,Windsor,California,['H000586']
6650,U006651,gloriachernandez23,Whittier,California,['H000586']
6651,U006652,Lacornetti,Pittsburgh,Pennsylvania,['H000586']
6652,U006653,Alexis W,Yuma,Arizona,['H000586']
6653,U006654,bevo15,San Diego,California,['H000586']
6654,U006655,seal_beach_ml,Seal Beach,California,['H000586']
6655,U006656,Passenger239000,Apache Junction,Arizona,['H000586']
6656,U006657,suncitytim,Warrensburg,NY,['H000824']
6657,U006658,Teryl S,Decatur,Indiana,['H000297']
6658,U006659,mbloch,Westborough,Massachusetts,['H000297']
6659,U006660,Mike C,Toms River,NewJersey,"['H000930', 'H000555']"
6660,U006661,Susan7777,Boerne,Texas,['H000930']
6661,U006662,Kathy54000,Modesto,California,['H000863']
6662,U006663,Tim B,New York City,NY,['H001152']
6663,U006664,Joy C,Tagum City,Philippines,['H000054']
6664,U006665,Carl F,Green Bay,Wisconsin,['H000805']
6665,U006666,Darcy M,Clovis,CA,['H000114']
6666,U006667,Lenora B,Cleveland,Ohio,['H000112']
6667,U006668,AndyLemon,Brandon,MS,['H000369']
6668,U006669,Janine S,Marietta,GA,['H000770']
6669,U006670,Bigcrappie,Allen,TX,['H000770']
6670,U006671,Jeremiah B,Kingsville,TX,['H000662']
6671,U006672,RobertShroyer,Galion,OH,['H000662']
6672,U006673,d f,Austin,TX,['H000662']
6673,U006674,addykoch,Monterrey,Mexico,['H000881']
6674,U006675,James H,West Redding,Connecticut,['H000279']
6675,U006676,NYCinBp,Budapest,Hungary,['H000279']
6676,U006677,brentshunir81,Pflugerville,TX,['H000688']
6677,U006678,Deanna A,Savage,MN,['H000195']
6678,U006679,BCA34,Sioux Falls,SD,['H000195']
6679,U006680,Nicci-t-87,Minnesota City,MN,['H000195']
6680,U006681,Lorri P,Skokie,IL,['H000195']
6681,U006682,Jonathan652,Chicago,IL,['H000195']
6682,U006683,LeoMcNeill,Middletown,NY,['H000195']
6683,U006684,Julie S,Fargo,ND,['H000195']
6684,U006685,Cypripedium,Morris,MN,['H000887']
6685,U006686,amanda h,Neenah,WI,['H000887']
6686,U006687,Z9163APchriss,Arthur,ND,['H000887']
6687,U006688,Packerfancheesehead,Appleton,WI,['H000887']
6688,U006689,V8437RGlisas,Eau Claire,WI,['H000887']
6689,U006690,745kimf,Stevens Point,WI,['H000887']
6690,U006691,nancymN9022BM,Eveleth,MN,['H000887']
6691,U006692,Jane F,Fountain City,WI,['H000887']
6692,U006693,V4767RXjasonk,Fargo,ND,['H000887']
6693,U006694,beckijo16,Tomahawk,WI,['H000887']
6694,U006695,Clarence D,Louisville,KY,['H000887']
6695,U006696,204shirleyd,Milwaukee,WI,['H000887']
6696,U006697,lances997,The Villages,FL,['H000887']
6697,U006698,SAKS0313,Belle Plaine,Minnesota,['H000408']
6698,U006699,RKRodgers,Minneapolis,MN,['H000407']
6699,U006700,Alessandra B,Keele,England,['H000760']
6700,U006701,Spankytoes,New York City,NewYork,['H000919']
6701,U006702,rwaustin,Seattle,Washington,['H000919']
6702,U006703,L323YAamyd,Fort Walton Beach,FL,['H000866']
6703,U006704,313danam,Leesville,LA,['H000866']
6704,U006705,victoriar635,Houston,TX,['H000866']
6705,U006706,guppy4,Chicago,IL,['H000432']
6706,U006707,Mel9000,Rochester,NY,['H001140']
6707,U006708,Devan B,Fort Worth,TX,['H001161']
6708,U006709,FloridaFunAdventurer,Bradenton,FL,['H001161']
6709,U006710,THE3ONE,Buckhead,GA,['H000804']
6710,U006711,bubbaslick,Jefferson City,MO,['H000935']
6711,U006712,BSERBRIAN,Memphis,TN,['H000935']
6712,U006713,Wayne M,Huntington,IN,['H000935']
6713,U006714,786debrap,Ames,Iowa,['H000412']
6714,U006715,garybK2906SC,Highland,Michigan,['H000068']
6715,U006716,oohsixman,Fort Knox,KY,['H000296']
6716,U006717,jenRd,Oakland,MD,['H000296']
6717,U006718,natashac39,Louisville,KY,['H000296']
6718,U006719,ccgalg,Portsmouth,OH,['H000296']
6719,U006720,Lashanda M,Indianapolis,IN,['H000296']
6720,U006721,angiesZ7275QU,Middletown,Ohio,['H000296']
6721,U006722,mariasM6966KH,Chicago,IL,['H000296']
6722,U006723,Bigtravelchick,Knoxville,TN,['H000296']
6723,U006724,Terry W,Derry,NH,"['H000296', 'H000503']"
6724,U006725,145gabrielj,Centreville,VA,['H000296']
6725,U006726,Jack F,Vandalia,OH,['H000296']
6726,U006727,Johnny C,Roopville,GA,['H000296']
6727,U006728,longtimetraveler2016,Cincinnati,OH,['H000296']
6728,U006729,themissionpeople,Poway,California,['H000976']
6729,U006730,Joe G,Rancho Bernardo,UnitedStates,['H000976']
6730,U006731,kharahl,Phoenix,Arizona,['H000976']
6731,U006732,ChristianK983,Waldsolms,Germany,['H000976']
6732,U006733,Edward-AA,Hong Kong,China,['H000976']
6733,U006734,Brian W,Raymond,Maine,['H000976']
6734,U006735,Margery O,atlanta,UnitedStates,['H000976']
6735,U006736,Robert L,San Diego,California,['H000976']
6736,U006737,L8634HSrobertm,San Diego,California,['H000976']
6737,U006738,Ellen Q,Alexandria,UnitedStates,['H000976']
6738,U006739,tleddy2018,Howell,NewJersey,['H000976']
6739,U006740,travesd2017,Rancho Bernardo,California,['H000976']
6740,U006741,Ken I,Boise,Idaho,['H000976']
6741,U006742,thomasr837,Scottsdale,Arizona,['H000976']
6742,U006743,L H,Cortez,Colorado,['H000976']
6743,U006744,Sarah_ElShafie,Alexandria,Egypt,['H000976']
6744,U006745,CPatadia,Gilbert,Arizona,['H000976']
6745,U006746,DaveFic1,Phoenix,Arizona,['H000976']
6746,U006747,Jaine D,San Diego,UnitedStates,['H000976']
6747,U006748,Elena E,Rancho Cordova,California,['H000976']
6748,U006749,Judith S,Somers,NewYork,['H000976']
6749,U006750,GWM160,Boston,Massachusetts,['H000976']
6750,U006751,mikenmel123,Scottsdale,Arizona,['H000976']
6751,U006752,isdn4u,Denver,Colorado,['H000976']
6752,U006753,K-Corona,Winter Garden,Florida,['H000976']
6753,U006754,Toshiyuki S,San Diego,UnitedStates,['H000976']
6754,U006755,markfK911TS,Branford,UnitedStates,['H000976']
6755,U006756,Chalcuckles,College Station,TX,['H001176']
6756,U006757,Massdane,Fayetteville,AR,['H001176']
6757,U006758,TwinMom1995,Ellisville,MO,['H001176']
6758,U006759,Keith B,Hastings,MN,['H001176']
6759,U006760,rico36461,North Chicago,Illinois,['H000929']
6760,U006761,Hawaii-Chik,Minneapolis,Minnesota,['H000929']
6761,U006762,knittergram,Durham,NorthCarolina,['H000929']
6762,U006763,189celinew,Stanhope,NewJersey,['H000929']
6763,U006764,mwallerius,York,Pennsylvania,['H000929']
6764,U006765,boogirl2016,Romford,UnitedKingdom,['H000929']
6765,U006766,Darlene R,Toronto,Canada,['H000929']
6766,U006767,ilonajane,Fort Lauderdale,Florida,['H000929']
6767,U006768,Mary Ann S,Mill Valley,UnitedStates,['H000929']
6768,U006769,Paul M,Lake George,NewYork,"['H000929', 'H000091', 'H000091', 'H001238']"
6769,U006770,SheriMontana,Corvallis,Montana,['H000929']
6770,U006771,Steele066,Pinedale,Wyoming,['H000929']
6771,U006772,Bobolina2014,Stamford,Connecticut,['H000929']
6772,U006773,Brad H,Richmond,Virginia,['H000929']
6773,U006774,Lori R,New York,UnitedStates,['H000929']
6774,U006775,angel7270,Canton of Zurich,Switzerland,['H000929']
6775,U006776,Lilroony,Wrexham,UnitedKingdom,['H000929']
6776,U006777,bigabee3,Elmsford,NewYork,['H000929']
6777,U006778,AmberC122,Newport News,Virginia,['H000929']
6778,U006779,Cyndie P,New York City,NewYork,['H000929']
6779,U006780,SueandAndy55,Pocklington,UnitedKingdom,['H000929']
6780,U006781,susiechicag0,Chicago,Illinois,['H000929']
6781,U006782,matts279,Silver Spring,Maryland,['H000929']
6782,U006783,r0l0550,McKinney,Texas,['H000929']
6783,U006784,Heather M,Alpharetta,Georgia,"['H000929', 'H001153']"
6784,U006785,travelenisfun,San Antonio,Texas,['H000929']
6785,U006786,HiDef_inATX,Austin,Texas,['H000929']
6786,U006787,637Lulu04,Pinehurst,NorthCarolina,['H000929']
6787,U006788,LRKTraveler,Georgia,USA,['H000929']
6788,U006789,ering100,Alpha,Ohio,['H000929']
6789,U006790,Tripstaker,County Antrim,UnitedKingdom,['H000929']
6790,U006791,PeachSangria,Cleveland,Ohio,['H000929']
6791,U006792,Mary-Ann M,Easton,Maryland,['H000929']
6792,U006793,Coastal54,Friendswood,Texas,['H000929']
6793,U006794,Kitten0917,Jacksonville,Florida,['H000929']
6794,U006795,Phil G,Boynton Beach,Florida,['H000929']
6795,U006796,301LauraH,Dallas,Texas,['H000929']
6796,U006797,reaneyweather,Minneapolis,Minnesota,['H000929']
6797,U006798,Marti Y,Edna,Texas,['H000929']
6798,U006799,JulzieJ1,Ocean Grove,Victoria,['H000929']
6799,U006800,CTricity,Bath,UnitedKingdom,['H000929']
6800,U006801,dianamcwilliam,Stratham,NewHampshire,['H000929']
6801,U006802,TYESUN,Red Hook,NewYork,['H000929']
6802,U006803,Boulwarekb,Anderson,SouthCarolina,['H000929']
6803,U006804,CindyN99,Friendswood,Texas,['H000929']
6804,U006805,Robert K,Saint John,Indiana,['H000929']
6805,U006806,mdurrange,Lincolnville,Maine,['H000929']
6806,U006807,jillenej123,Media,Pennsylvania,['H000929']
6807,U006808,Tcdix,Richmond,Virginia,['H000929']
6808,U006809,Aero-Yeah,Bethlehem,Pennsylvania,['H000929']
6809,U006810,Wahoo640,Danville,Virginia,['H000929']
6810,U006811,DavPet_10,London,UnitedKingdom,['H000929']
6811,U006812,Hunter1107,Providence,RhodeIsland,['H000929']
6812,U006813,Beatrice P,Atlanta,Georgia,['H000929']
6813,U006814,dmhjmhinc,Lauderdale by the Sea,Florida,['H000929']
6814,U006815,exptrave101,Richmond,Virginia,['H000929']
6815,U006816,chineloo932,Atlantic City,NewJersey,['H000929']
6816,U006817,Vacationer426,Fort Wayne,Indiana,['H000929']
6817,U006818,Miamiontour,Miami,Florida,['H000929']
6818,U006819,TravellingWilbury50,Helsinki,Finland,['H000929']
6819,U006820,Ridon1973,South Shields,UnitedKingdom,['H000929']
6820,U006821,Kim F,Palm Beach Gardens,Florida,['H000929']
6821,U006822,Topher E,Athens,Georgia,['H000929']
6822,U006823,jtanner739,Avon,Ohio,['H000929']
6823,U006824,Nahuatlglyphs,Naples,Florida,['H000929']
6824,U006825,molliecolllie,Wake Forest,NorthCarolina,['H000929']
6825,U006826,WineGuyFlorida,Sarasota,Florida,['H000929']
6826,U006827,jandlhixxy,Lancaster,UnitedKingdom,['H000929']
6827,U006828,patn22,Fort Myers,Florida,['H000929']
6828,U006829,Stephanie H,Warrensburg,IL,"['H000167', 'H001118']"
6829,U006830,Amanda B,Memphis,TN,['H000167']
6830,U006831,Larry G,Phoenix,AZ,['H000167']
6831,U006832,MJsugarmill,St. Petersburg,FL,['H000147']
6832,U006833,knoxsd,Des Moines,IA,['H000147']
6833,U006834,Gloria G,Saint Louis,MO,['H000147']
6834,U006835,Kim M,Kissimmee,FL,['H000147']
6835,U006836,Monica M,Jacksonville,FL,['H000147']
6836,U006837,Melinda39,Decatur,GA,['H000147']
6837,U006838,katie2shoes,Clearwater,FL,['H000147']
6838,U006839,Blair W,Miami Beach,FL,['H000147']
6839,U006840,ladydi2053,Augusta,GA,['H000147']
6840,U006841,drreyserrano,Lakeland,FL,['H000147']
6841,U006842,pdjd20,Powell,OH,['H000147']
6842,U006843,LRSsrq,Sarasota,FL,['H000147']
6843,U006844,MackSandy,Silver Spring,MD,['H000147']
6844,U006845,lodelong1,Windermere,FL,['H000147']
6845,U006846,bklynbabe1601,Charleston,SC,['H000147']
6846,U006847,boudin,San Antonio,TX,['H000147']
6847,U006848,JustA40Something,Fairfax,VA,['H000147']
6848,U006849,leroyfry,Mountain Grove,MO,['H000754']
6849,U006850,David K,Spring Lake,MI,['H000935']
6850,U006851,235lauriez,Rice Lake,Wisconsin,['H000185']
6851,U006852,amytxn4,Winters,Texas,['H000332']
6852,U006853,retirees2011,Middleton,WI,['H000289']
6853,U006854,Amy K,Minneiska,MN,['H000948']
6854,U006855,bblaze,Ferndale,MI,['H000948']
6855,U006856,Divinorflyin,Redondo Beach,CA,['H000948']
6856,U006857,dnszink,Stockton,Illinois,['H000948']
6857,U006858,dellis38,Nashville,TN,['H000652']
6858,U006859,George Franklin Y,Brandon,FL,['H000652']
6859,U006860,kidr0nc,Marco Island,FL,['H000652']
6860,U006861,kimmi219410,The Dalles,OR,['H000652']
6861,U006862,randeeroma,Tampa,FL,['H000652']
6862,U006863,Michelle541,Sarasota,FL,['H000652']
6863,U006864,Linda M,West Palm Beach,FL,"['H000652', 'H001059', 'H000869']"
6864,U006865,TGinPA,Wayne,PA,['H000652']
6865,U006866,Businessvoyager0,Columbus,OH,['H000729']
6866,U006867,19Jim48,Jane Lew,WV,['H000711']
6867,U006868,ckmc2014,Norfolk,VA,['H000041']
6868,U006869,Christinacv4travel,Miami,FL,['H000041']
6869,U006870,JuJu H,Saint Louis,MO,['H000041']
6870,U006871,veroniquej115,Tampa,FL,['H000041']
6871,U006872,KatOFKats,Orlando,FL,['H000041']
6872,U006873,AcapulcoFred,Tillsonburg,Canada,['H000984']
6873,U006874,Richard H,Tallahassee,UnitedStates,"['H001039', 'H000515']"
6874,U006875,C691VOjasonb,London,Canada,['H000159']
6875,U006876,Q9109TVdavidh,Florence,Alabama,['H001039']
6876,U006877,teeville51,New Orleans,Louisiana,['H000567']
6877,U006878,Lorikay S,Round Lake Beach,Illinois,['H000210']
6878,U006879,brussojim,Raleigh,NorthCarolina,['H000700']
6879,U006880,Bigmeaux56,Natchez,Louisiana,['H000233']
6880,U006881,Owen M,Greenback,TN,['H000369']
6881,U006882,Gayle K,Holland,MI,['H000369']
6882,U006883,olejenson35,San Diego,CA,['H000369']
6883,U006884,Liza O,Woodland,California,['H000763']
6884,U006885,sf_nicole22,San Francisco,California,['H000763']
6885,U006886,Tiffany H,Loma Linda,California,"['H000763', 'H001118']"
6886,U006887,Glenn B,Columbus,Ohio,['H000763']
6887,U006888,SafariTJ,Harrogate,UnitedKingdom,['H000763']
6888,U006889,SarahHC9028SG,Derby,UnitedKingdom,['H000763']
6889,U006890,TW1,Mersea Island,England,['H000763']
6890,U006891,bradbel,Minneapolis,Minnesota,['H000763']
6891,U006892,P9458MDjonl,Scottsdale,Arizona,['H000763']
6892,U006893,Jodielee22565,Brisbane,Australia,['H000763']
6893,U006894,shaggygirlr0x,Sydney,Australia,['H000763']
6894,U006895,GarEff,London,UnitedKingdom,['H000763']
6895,U006896,bjkurth,Vale,Oregon,['H000763']
6896,U006897,bigh1961,cheshire,england,['H000763']
6897,U006898,JenniW5,Waukesha,Wisconsin,['H000763']
6898,U006899,Mary Anne M,Port Washington,NewYork,['H000763']
6899,U006900,antoniasdad,Saffron Walden,UnitedKingdom,['H000763']
6900,U006901,Steven Z,New Port Richey,Florida,['H000763']
6901,U006902,vickie1111,Denver,Colorado,['H000763']
6902,U006903,mayal945,Boston,Massachusetts,['H000763']
6903,U006904,Ttt709,Sacramento,California,['H000763']
6904,U006905,ky776,Sacramento,California,['H000763']
6905,U006906,Bianca Z,Middletown,NewYork,['H000763']
6906,U006907,dee_ree765,London,UnitedKingdom,['H000763']
6907,U006908,Ken Y,San Antonio,Texas,['H000763']
6908,U006909,MICHAEL M,Monterey,California,['H000763']
6909,U006910,Kristen S,Detroit,Michigan,"['H000763', 'H000763']"
6910,U006911,MM2531,Charlotte,NorthCarolina,['H000763']
6911,U006912,SRO5220,Tampa,Florida,['H000763']
6912,U006913,debbiemcnally55,Warrington,UnitedKingdom,['H000763']
6913,U006914,ELH20,Sydney,Australia,['H000763']
6914,U006915,12karren,Auckland,NewZealand,['H000763']
6915,U006916,Rozelizben,Sherrill,NewYork,['H000763']
6916,U006917,alohatiger1,Munich,Germany,['H000763']
6917,U006918,Tara J,Los Angeles,California,['H000763']
6918,U006919,raymondmcd,Glasgow,UnitedKingdom,['H000763']
6919,U006920,Wendy R,Edmonton,Canada,['H000763']
6920,U006921,Hikergourmet,Toronto,Canada,['H000763']
6921,U006922,irishwanderlust,Atlanta,Georgia,['H000763']
6922,U006923,Angie S,San Diego,California,['H000763']
6923,U006924,QldTiger,Gold Coast,Australia,['H000763']
6924,U006925,funinthesun-tb11,New York City,NewYork,['H000763']
6925,U006926,Sondra K,Carlsbad,California,['H000763']
6926,U006927,sheritorres,Los Angeles,California,['H000763']
6927,U006928,BillRBirmingham_AL,Fairhope,Alabama,['H000763']
6928,U006929,DDM_JTL,Houston,Texas,['H000763']
6929,U006930,scorpio2310,West Chiltington,UnitedKingdom,['H000763']
6930,U006931,Romie D,Sacramento,California,['H000763']
6931,U006932,Vida S,Los Angeles,California,['H000763']
6932,U006933,wildhorsleys,Leeds,UnitedKingdom,['H000763']
6933,U006934,wmanion,Palm Springs,California,['H000763']
6934,U006935,LA-DCguy,Los Angeles,California,['H000763']
6935,U006936,cvlcharlotte,Charlotte,NorthCarolina,['H000763']
6936,U006937,Prettycool2879,Gurugram,India,['H000763']
6937,U006938,denisemooney,Belfast,UnitedKingdom,['H000763']
6938,U006939,Joanna K,New York City,NewYork,['H000763']
6939,U006940,KL_Hedberg,Seattle,Washington,['H000763']
6940,U006941,dawn_coyote,Albuquerque,NewMexico,['H000763']
6941,U006942,vickie t,Reno,Nevada,['H000763']
6942,U006943,704greg,Portland,Oregon,['H000763']
6943,U006944,OG92,Maghera,UnitedKingdom,['H000763']
6944,U006945,GraemeM486,Hamilton,Canada,['H000763']
6945,U006946,Lancburm,Bloomington,Minnesota,['H000763']
6946,U006947,Frank910,Los Altos,California,['H000763']
6947,U006948,janthek,San Francisco,California,['H000763']
6948,U006949,legsbell,Martinez,California,['H000763']
6949,U006950,MLAbug,Lake Tahoe,California,['H000763']
6950,U006951,C6369JWtinab,Stockholm,Sweden,['H000763']
6951,U006952,fidelrobert,Manhattan,Kansas,['H000763']
6952,U006953,Rich W,Toronto,Canada,['H000763']
6953,U006954,vvv3,Boston,Massachusetts,['H000763']
6954,U006955,Annette P,Swindon,England,['H000763']
6955,U006956,CarloSF21,San Anselmo,California,['H000763']
6956,U006957,Chenhui_Shao,Ann Arbor,Michigan,['H000763']
6957,U006958,jdog16,Sydney,Australia,['H000763']
6958,U006959,Douglas_Bell,Nottingham,UnitedKingdom,['H000763']
6959,U006960,mightymadders,Pontefract,UnitedKingdom,['H000763']
6960,U006961,CelticCurl Y,Toledo,Ohio,['H000763']
6961,U006962,lyndele,Charlottesville,Virginia,['H000763']
6962,U006963,mdz,St Johns,Canada,['H000763']
6963,U006964,KAFinley,Chattanooga,Tennessee,['H000763']
6964,U006965,wedding_2010_disney,Sarasota,Florida,['H000763']
6965,U006966,leew4444,Gloucester,UnitedKingdom,['H000763']
6966,U006967,Janae L,Scottsdale,Arizona,['H000763']
6967,U006968,SullieontheGo,Mobile,Alabama,['H000763']
6968,U006969,evelyn466,Los Angeles,California,['H000763']
6969,U006970,Ana154932,Kamloops,Canada,['H000763']
6970,U006971,SwissNomad1,Woodbridge,UnitedKingdom,['H000763']
6971,U006972,deborah m,San Diego,California,['H000763']
6972,U006973,Drcoleb,Little Rock,Arkansas,['H000763']
6973,U006974,Emily L,Chico,California,['H000763']
6974,U006975,amandah149,Plano,Texas,['H000763']
6975,U006976,izz100,Haslingden,UnitedKingdom,['H000763']
6976,U006977,LULU06_10,Cleveland,Ohio,['H000763']
6977,U006978,delrosarioluis,Canoga Park,California,['H000763']
6978,U006979,Companion802675,Los Angeles,California,['H000763']
6979,U006980,Darcy K,York,Pennsylvania,['H000763']
6980,U006981,maried642,Dublin,Ireland,['H000763']
6981,U006982,kimbD7699PM,Hidden Valley,Pennsylvania,['H000763']
6982,U006983,JeremiahP,Seattle,Washington,['H000763']
6983,U006984,Joel W,Baton Rouge,Louisiana,['H000763']
6984,U006985,ndtahoe,Fresno,California,['H000763']
6985,U006986,K S,Sacramento,California,['H000763']
6986,U006987,nsnz,Auckland,NewZealand,['H000763']
6987,U006988,MMas9,New York City,NewYork,['H000763']
6988,U006989,songbird0021,Fort Collins,Colorado,['H000763']
6989,U006990,KaynGeorge,Platteville,Wisconsin,['H000763']
